Order_ID,Order_Date,Customer_ID,Age,Gender,State,Product_Name,Category,Quantity,Unit_Price,Revenue,Payment_Method,Channel,Customer_Type,Year,Month,Month_Name,Quarter
ORD07938,2024-08-08,CUST2419,34,Female,Karnataka,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Website,Repeat,2024,8,August,3
ORD07939,2025-03-12,CUST6801,31,Female,Uttar Pradesh,Hair Serum,Hair Care,4,699,2796,COD,Flipkart,New,2025,3,March,1
ORD07940,2024-10-09,CUST8499,23,Female,Rajasthan,Hair Oil,Hair Care,5,499,2495,COD,Amazon,New,2024,10,October,4
ORD07941,2024-12-25,CUST8731,56,Female,West Bengal,Immunity Booster,Immunity,3,649,1947,UPI,Website,Repeat,2024,12,December,4
ORD07942,2025-12-15,CUST2863,47,Male,West Bengal,Skin Glow Tablets,Beauty,2,799,1598,COD,Flipkart,New,2025,12,December,4
ORD07943,2024-12-20,CUST4753,20,Female,Bihar,Hair Capsules,Hair Care,2,899,1798,Credit Card,Website,New,2024,12,December,4
ORD07944,2025-03-13,CUST1829,52,Male,Maharashtra,Hair Serum,Hair Care,1,699,699,UPI,Amazon,New,2025,3,March,1
ORD07945,2025-08-06,CUST4575,24,Female,Punjab,Detox Tea,Detox,2,599,1198,Debit Card,Flipkart,New,2025,8,August,3
ORD07946,2025-11-26,CUST7926,48,Male,Karnataka,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Amazon,Repeat,2025,11,November,4
ORD07947,2024-03-06,CUST9047,51,Male,Delhi,Hair Capsules,Hair Care,5,899,4495,Debit Card,Website,Repeat,2024,3,March,1
ORD07948,2025-12-07,CUST5930,37,Female,Maharashtra,Immunity Booster,Immunity,2,649,1298,Debit Card,Flipkart,New,2025,12,December,4
ORD07949,2024-06-15,CUST8177,43,Male,Uttar Pradesh,Detox Tea,Detox,3,599,1797,COD,Flipkart,Repeat,2024,6,June,2
ORD07950,2025-02-02,CUST8924,44,Female,Punjab,Hair Capsules,Hair Care,5,899,4495,UPI,Website,New,2025,2,February,1
ORD07951,2024-04-19,CUST5651,31,Male,Maharashtra,Immunity Booster,Immunity,3,649,1947,Debit Card,Website,New,2024,4,April,2
ORD07952,2025-05-24,CUST1776,20,Female,Delhi,Immunity Booster,Immunity,2,649,1298,Credit Card,Amazon,New,2025,5,May,2
ORD07953,2025-10-31,CUST8395,40,Female,Gujarat,Hair Capsules,Hair Care,5,899,4495,Debit Card,Flipkart,Repeat,2025,10,October,4
ORD07954,2024-08-12,CUST9746,48,Female,Gujarat,Hair Capsules,Hair Care,5,899,4495,COD,Website,Repeat,2024,8,August,3
ORD07955,2025-07-04,CUST9491,58,Male,Punjab,Hair Oil,Hair Care,4,499,1996,COD,Amazon,Repeat,2025,7,July,3
ORD07956,2025-11-01,CUST7463,52,Female,Rajasthan,Hair Capsules,Hair Care,2,899,1798,Credit Card,Amazon,Repeat,2025,11,November,4
ORD07957,2024-09-15,CUST7254,43,Male,West Bengal,Weight Control Capsules,Weight Management,4,1199,4796,COD,Flipkart,Repeat,2024,9,September,3
ORD07958,2024-02-27,CUST2791,33,Female,Uttar Pradesh,Hair Capsules,Hair Care,1,899,899,Debit Card,Flipkart,Repeat,2024,2,February,1
ORD07959,2024-12-20,CUST9857,54,Male,Rajasthan,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Amazon,New,2024,12,December,4
ORD07960,2024-04-15,CUST9076,53,Male,Maharashtra,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Flipkart,New,2024,4,April,2
ORD07961,2025-06-18,CUST9261,28,Male,Delhi,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Amazon,Repeat,2025,6,June,2
ORD07962,2024-08-04,CUST3928,41,Female,Gujarat,Immunity Booster,Immunity,1,649,649,Debit Card,Amazon,New,2024,8,August,3
ORD07963,2025-08-17,CUST9227,56,Female,Maharashtra,Hair Capsules,Hair Care,3,899,2697,Debit Card,Website,Repeat,2025,8,August,3
ORD07964,2025-06-07,CUST4457,31,Male,Karnataka,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Website,Repeat,2025,6,June,2
ORD07965,2024-05-16,CUST7204,56,Female,Delhi,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Flipkart,Repeat,2024,5,May,2
ORD07966,2025-03-09,CUST3915,37,Female,Haryana,Immunity Booster,Immunity,3,649,1947,COD,Amazon,New,2025,3,March,1
ORD07967,2025-04-25,CUST9837,49,Male,West Bengal,Detox Tea,Detox,1,599,599,COD,Website,New,2025,4,April,2
ORD07968,2024-06-05,CUST1316,41,Male,Karnataka,Immunity Booster,Immunity,1,649,649,Credit Card,Amazon,New,2024,6,June,2
ORD07969,2024-04-27,CUST2937,27,Male,Haryana,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Flipkart,Repeat,2024,4,April,2
ORD07970,2025-09-23,CUST8859,35,Female,West Bengal,Skin Glow Tablets,Beauty,1,799,799,COD,Flipkart,Repeat,2025,9,September,3
ORD07971,2024-01-24,CUST6613,57,Male,West Bengal,Hair Capsules,Hair Care,1,899,899,UPI,Amazon,New,2024,1,January,1
ORD07972,2025-02-20,CUST9614,18,Female,Bihar,Hair Serum,Hair Care,2,699,1398,Credit Card,Amazon,Repeat,2025,2,February,1
ORD07973,2025-06-25,CUST2780,53,Male,West Bengal,Hair Oil,Hair Care,1,499,499,COD,Website,Repeat,2025,6,June,2
ORD07974,2024-06-07,CUST2033,58,Male,Haryana,Weight Control Capsules,Weight Management,4,1199,4796,COD,Flipkart,Repeat,2024,6,June,2
ORD07975,2024-06-04,CUST9582,28,Male,Maharashtra,Immunity Booster,Immunity,2,649,1298,COD,Amazon,Repeat,2024,6,June,2
ORD07976,2024-10-07,CUST8919,55,Female,Gujarat,Skin Glow Tablets,Beauty,3,799,2397,COD,Website,Repeat,2024,10,October,4
ORD07977,2025-11-30,CUST6365,21,Female,Haryana,Hair Serum,Hair Care,3,699,2097,Credit Card,Website,Repeat,2025,11,November,4
ORD07978,2024-09-17,CUST7735,21,Male,Uttar Pradesh,Detox Tea,Detox,1,599,599,UPI,Amazon,Repeat,2024,9,September,3
ORD07979,2024-11-21,CUST6341,32,Male,Uttar Pradesh,Hair Oil,Hair Care,2,499,998,Debit Card,Amazon,New,2024,11,November,4
ORD07980,2024-06-12,CUST6505,45,Female,Rajasthan,Detox Tea,Detox,5,599,2995,Debit Card,Flipkart,Repeat,2024,6,June,2
ORD07981,2025-11-24,CUST1186,42,Male,Punjab,Hair Oil,Hair Care,4,499,1996,Debit Card,Website,Repeat,2025,11,November,4
ORD07982,2024-12-10,CUST6142,49,Female,Gujarat,Immunity Booster,Immunity,1,649,649,Credit Card,Website,Repeat,2024,12,December,4
ORD07983,2025-06-16,CUST9442,38,Female,Gujarat,Hair Capsules,Hair Care,3,899,2697,Credit Card,Website,Repeat,2025,6,June,2
ORD07984,2025-04-30,CUST9664,19,Female,Bihar,Immunity Booster,Immunity,5,649,3245,COD,Flipkart,Repeat,2025,4,April,2
ORD07985,2025-04-25,CUST3122,29,Female,Karnataka,Immunity Booster,Immunity,2,649,1298,Credit Card,Flipkart,Repeat,2025,4,April,2
ORD07986,2025-06-24,CUST6935,25,Male,Bihar,Hair Capsules,Hair Care,4,899,3596,UPI,Website,Repeat,2025,6,June,2
ORD07987,2024-03-14,CUST8408,24,Male,West Bengal,Detox Tea,Detox,1,599,599,Credit Card,Flipkart,New,2024,3,March,1
ORD07988,2025-11-02,CUST4225,28,Male,Gujarat,Skin Glow Tablets,Beauty,2,799,1598,UPI,Amazon,Repeat,2025,11,November,4
ORD07989,2025-01-19,CUST9924,41,Male,West Bengal,Hair Serum,Hair Care,1,699,699,UPI,Website,Repeat,2025,1,January,1
ORD07990,2024-12-26,CUST7027,25,Female,Uttar Pradesh,Detox Tea,Detox,5,599,2995,Debit Card,Website,Repeat,2024,12,December,4
ORD07991,2024-05-08,CUST1522,21,Female,Delhi,Hair Capsules,Hair Care,5,899,4495,COD,Website,Repeat,2024,5,May,2
ORD07992,2024-03-07,CUST5852,28,Male,Gujarat,Weight Control Capsules,Weight Management,2,1199,2398,COD,Flipkart,New,2024,3,March,1
ORD07993,2025-08-13,CUST8215,38,Male,Rajasthan,Hair Serum,Hair Care,3,699,2097,Debit Card,Website,Repeat,2025,8,August,3
ORD07994,2025-11-15,CUST2521,36,Male,Bihar,Skin Glow Tablets,Beauty,5,799,3995,Credit Card,Amazon,Repeat,2025,11,November,4
ORD07995,2025-02-07,CUST1246,50,Female,Gujarat,Skin Glow Tablets,Beauty,5,799,3995,COD,Website,Repeat,2025,2,February,1
ORD07996,2024-02-07,CUST2621,21,Female,Gujarat,Hair Capsules,Hair Care,4,899,3596,COD,Amazon,New,2024,2,February,1
ORD07997,2024-08-23,CUST3969,31,Female,Uttar Pradesh,Immunity Booster,Immunity,5,649,3245,Debit Card,Amazon,New,2024,8,August,3
ORD07998,2024-04-23,CUST9640,47,Male,Maharashtra,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Flipkart,Repeat,2024,4,April,2
ORD07999,2024-04-29,CUST9120,42,Male,Haryana,Skin Glow Tablets,Beauty,4,799,3196,UPI,Flipkart,Repeat,2024,4,April,2
ORD08000,2025-08-15,CUST8880,24,Male,Haryana,Hair Oil,Hair Care,5,499,2495,COD,Amazon,New,2025,8,August,3
ORD08001,2024-04-15,CUST3381,36,Female,Delhi,Immunity Booster,Immunity,2,649,1298,Debit Card,Amazon,Repeat,2024,4,April,2
ORD08002,2024-12-05,CUST6991,52,Female,Bihar,Immunity Booster,Immunity,5,649,3245,UPI,Website,New,2024,12,December,4
ORD08003,2024-09-09,CUST6973,22,Female,Bihar,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Flipkart,Repeat,2024,9,September,3
ORD08004,2024-03-24,CUST6830,20,Male,Haryana,Hair Capsules,Hair Care,1,899,899,COD,Amazon,Repeat,2024,3,March,1
ORD08005,2024-07-08,CUST8301,24,Male,Haryana,Immunity Booster,Immunity,3,649,1947,UPI,Website,Repeat,2024,7,July,3
ORD08006,2024-02-10,CUST3376,32,Male,Bihar,Detox Tea,Detox,1,599,599,UPI,Website,Repeat,2024,2,February,1
ORD08007,2024-01-11,CUST6586,22,Male,Maharashtra,Immunity Booster,Immunity,2,649,1298,Debit Card,Website,New,2024,1,January,1
ORD08008,2024-01-30,CUST7271,49,Male,Maharashtra,Immunity Booster,Immunity,3,649,1947,COD,Website,Repeat,2024,1,January,1
ORD08009,2024-06-17,CUST3391,20,Male,Rajasthan,Hair Capsules,Hair Care,4,899,3596,Credit Card,Website,Repeat,2024,6,June,2
ORD08010,2024-11-16,CUST3042,28,Female,Delhi,Hair Serum,Hair Care,4,699,2796,Credit Card,Flipkart,Repeat,2024,11,November,4
ORD08011,2024-10-19,CUST7918,55,Female,Bihar,Hair Capsules,Hair Care,2,899,1798,UPI,Flipkart,New,2024,10,October,4
ORD08012,2024-05-09,CUST1667,54,Male,Rajasthan,Detox Tea,Detox,1,599,599,COD,Website,Repeat,2024,5,May,2
ORD08013,2025-04-16,CUST5480,20,Male,Delhi,Detox Tea,Detox,5,599,2995,UPI,Amazon,Repeat,2025,4,April,2
ORD08014,2025-05-21,CUST5784,54,Female,Punjab,Weight Control Capsules,Weight Management,3,1199,3597,COD,Website,Repeat,2025,5,May,2
ORD08015,2024-06-29,CUST9668,36,Male,Haryana,Skin Glow Tablets,Beauty,5,799,3995,UPI,Website,Repeat,2024,6,June,2
ORD08016,2025-01-22,CUST3641,23,Male,Bihar,Hair Oil,Hair Care,3,499,1497,Credit Card,Amazon,Repeat,2025,1,January,1
ORD08017,2025-06-05,CUST7785,36,Male,West Bengal,Hair Serum,Hair Care,3,699,2097,Credit Card,Amazon,Repeat,2025,6,June,2
ORD08018,2025-01-30,CUST9254,32,Female,Gujarat,Detox Tea,Detox,3,599,1797,UPI,Amazon,New,2025,1,January,1
ORD08019,2024-05-13,CUST1815,32,Female,Maharashtra,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Website,Repeat,2024,5,May,2
ORD08020,2024-01-24,CUST6093,55,Male,Punjab,Hair Serum,Hair Care,3,699,2097,UPI,Website,New,2024,1,January,1
ORD08021,2024-01-07,CUST8098,44,Female,Punjab,Hair Capsules,Hair Care,1,899,899,Debit Card,Flipkart,New,2024,1,January,1
ORD08022,2025-07-18,CUST1196,19,Male,Maharashtra,Detox Tea,Detox,5,599,2995,COD,Flipkart,New,2025,7,July,3
ORD08023,2025-04-12,CUST8027,33,Male,West Bengal,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Website,Repeat,2025,4,April,2
ORD08024,2024-01-15,CUST2882,21,Female,Punjab,Immunity Booster,Immunity,4,649,2596,Debit Card,Website,Repeat,2024,1,January,1
ORD08025,2024-06-28,CUST6343,32,Female,Punjab,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Amazon,Repeat,2024,6,June,2
ORD08026,2024-05-17,CUST3056,57,Male,Gujarat,Detox Tea,Detox,1,599,599,Debit Card,Flipkart,New,2024,5,May,2
ORD08027,2024-02-26,CUST1656,42,Male,Gujarat,Hair Oil,Hair Care,4,499,1996,Debit Card,Flipkart,New,2024,2,February,1
ORD08028,2025-11-02,CUST1071,39,Female,Gujarat,Immunity Booster,Immunity,5,649,3245,UPI,Amazon,New,2025,11,November,4
ORD08029,2025-07-01,CUST6171,19,Female,Haryana,Hair Capsules,Hair Care,4,899,3596,Debit Card,Flipkart,Repeat,2025,7,July,3
ORD08030,2025-11-02,CUST2127,44,Male,Punjab,Immunity Booster,Immunity,3,649,1947,COD,Website,New,2025,11,November,4
ORD08031,2024-05-22,CUST2932,50,Male,West Bengal,Detox Tea,Detox,3,599,1797,UPI,Website,Repeat,2024,5,May,2
ORD08032,2024-01-29,CUST7698,41,Female,Punjab,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Website,Repeat,2024,1,January,1
ORD08033,2025-02-27,CUST9042,39,Female,Punjab,Immunity Booster,Immunity,3,649,1947,Credit Card,Amazon,Repeat,2025,2,February,1
ORD08034,2025-02-07,CUST7780,52,Male,Karnataka,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Flipkart,Repeat,2025,2,February,1
ORD08035,2025-02-18,CUST4384,41,Male,Haryana,Detox Tea,Detox,2,599,1198,UPI,Website,Repeat,2025,2,February,1
ORD08036,2025-03-01,CUST4679,54,Female,Maharashtra,Hair Serum,Hair Care,1,699,699,COD,Amazon,Repeat,2025,3,March,1
ORD08037,2024-08-14,CUST1727,30,Male,Haryana,Immunity Booster,Immunity,3,649,1947,COD,Flipkart,Repeat,2024,8,August,3
ORD08038,2025-04-20,CUST6667,49,Female,Delhi,Hair Serum,Hair Care,3,699,2097,UPI,Amazon,Repeat,2025,4,April,2
ORD08039,2025-02-11,CUST9456,23,Male,Gujarat,Hair Serum,Hair Care,1,699,699,Credit Card,Website,Repeat,2025,2,February,1
ORD08040,2024-05-02,CUST7680,55,Male,Karnataka,Hair Serum,Hair Care,2,699,1398,Credit Card,Amazon,Repeat,2024,5,May,2
ORD08041,2024-07-27,CUST1354,44,Female,Karnataka,Immunity Booster,Immunity,1,649,649,Debit Card,Website,Repeat,2024,7,July,3
ORD08042,2025-07-11,CUST6418,46,Male,Gujarat,Hair Oil,Hair Care,3,499,1497,Credit Card,Amazon,Repeat,2025,7,July,3
ORD08043,2025-12-09,CUST3714,35,Female,Karnataka,Hair Serum,Hair Care,5,699,3495,COD,Flipkart,Repeat,2025,12,December,4
ORD08044,2025-06-08,CUST3730,47,Female,Bihar,Hair Serum,Hair Care,4,699,2796,UPI,Website,Repeat,2025,6,June,2
ORD08045,2024-07-21,CUST1723,42,Female,Rajasthan,Immunity Booster,Immunity,3,649,1947,Debit Card,Flipkart,Repeat,2024,7,July,3
ORD08046,2024-04-12,CUST4964,35,Male,Haryana,Hair Oil,Hair Care,2,499,998,COD,Website,Repeat,2024,4,April,2
ORD08047,2025-09-24,CUST2833,38,Female,Maharashtra,Hair Serum,Hair Care,1,699,699,Credit Card,Flipkart,Repeat,2025,9,September,3
ORD08048,2025-05-30,CUST4801,53,Male,Delhi,Hair Capsules,Hair Care,3,899,2697,Credit Card,Amazon,New,2025,5,May,2
ORD08049,2024-06-26,CUST9862,57,Male,Uttar Pradesh,Detox Tea,Detox,2,599,1198,UPI,Amazon,Repeat,2024,6,June,2
ORD08050,2024-04-01,CUST3557,42,Male,Delhi,Skin Glow Tablets,Beauty,5,799,3995,Credit Card,Website,Repeat,2024,4,April,2
ORD08051,2025-10-08,CUST9535,57,Male,Gujarat,Hair Serum,Hair Care,3,699,2097,Credit Card,Flipkart,Repeat,2025,10,October,4
ORD08052,2024-11-30,CUST5174,22,Female,Rajasthan,Hair Capsules,Hair Care,2,899,1798,COD,Amazon,New,2024,11,November,4
ORD08053,2024-03-06,CUST2767,43,Male,Rajasthan,Hair Oil,Hair Care,3,499,1497,COD,Amazon,Repeat,2024,3,March,1
ORD08054,2025-02-02,CUST5381,36,Female,Maharashtra,Detox Tea,Detox,3,599,1797,UPI,Amazon,Repeat,2025,2,February,1
ORD08055,2024-01-02,CUST2532,33,Male,Gujarat,Immunity Booster,Immunity,4,649,2596,Debit Card,Flipkart,Repeat,2024,1,January,1
ORD08056,2025-09-19,CUST3116,30,Female,Uttar Pradesh,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Flipkart,New,2025,9,September,3
ORD08057,2025-07-15,CUST1297,20,Male,Haryana,Hair Serum,Hair Care,3,699,2097,UPI,Flipkart,Repeat,2025,7,July,3
ORD08058,2025-10-31,CUST9973,19,Male,Bihar,Hair Capsules,Hair Care,5,899,4495,COD,Amazon,Repeat,2025,10,October,4
ORD08059,2024-05-20,CUST2831,41,Female,West Bengal,Hair Capsules,Hair Care,3,899,2697,COD,Flipkart,New,2024,5,May,2
ORD08060,2024-05-20,CUST2020,19,Female,Haryana,Hair Oil,Hair Care,5,499,2495,Debit Card,Flipkart,Repeat,2024,5,May,2
ORD08061,2024-05-12,CUST5196,51,Female,Bihar,Hair Serum,Hair Care,5,699,3495,COD,Website,New,2024,5,May,2
ORD08062,2024-04-08,CUST4912,47,Female,Gujarat,Immunity Booster,Immunity,5,649,3245,Debit Card,Amazon,New,2024,4,April,2
ORD08063,2024-04-15,CUST9145,46,Male,Maharashtra,Skin Glow Tablets,Beauty,1,799,799,COD,Website,Repeat,2024,4,April,2
ORD08064,2024-04-20,CUST1055,22,Female,Maharashtra,Hair Serum,Hair Care,4,699,2796,COD,Website,Repeat,2024,4,April,2
ORD08065,2024-06-11,CUST2667,44,Female,Karnataka,Detox Tea,Detox,2,599,1198,COD,Flipkart,New,2024,6,June,2
ORD08066,2024-10-07,CUST1843,29,Male,Rajasthan,Detox Tea,Detox,3,599,1797,UPI,Amazon,Repeat,2024,10,October,4
ORD08067,2024-02-16,CUST4765,24,Female,Gujarat,Hair Serum,Hair Care,3,699,2097,COD,Flipkart,New,2024,2,February,1
ORD08068,2024-01-25,CUST2029,50,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Amazon,Repeat,2024,1,January,1
ORD08069,2024-08-23,CUST3042,23,Male,Punjab,Hair Capsules,Hair Care,4,899,3596,COD,Flipkart,New,2024,8,August,3
ORD08070,2025-03-18,CUST8113,55,Female,Bihar,Hair Oil,Hair Care,1,499,499,Credit Card,Amazon,Repeat,2025,3,March,1
ORD08071,2024-01-03,CUST6928,49,Female,Uttar Pradesh,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Flipkart,New,2024,1,January,1
ORD08072,2024-07-06,CUST4767,29,Female,West Bengal,Weight Control Capsules,Weight Management,1,1199,1199,Credit Card,Amazon,Repeat,2024,7,July,3
ORD08073,2024-05-16,CUST6452,45,Male,Rajasthan,Hair Oil,Hair Care,1,499,499,UPI,Website,Repeat,2024,5,May,2
ORD08074,2024-02-17,CUST4261,47,Male,Bihar,Weight Control Capsules,Weight Management,3,1199,3597,COD,Amazon,New,2024,2,February,1
ORD08075,2025-06-02,CUST8737,37,Female,Karnataka,Detox Tea,Detox,4,599,2396,COD,Amazon,Repeat,2025,6,June,2
ORD08076,2025-07-15,CUST8714,52,Male,Delhi,Hair Oil,Hair Care,3,499,1497,UPI,Amazon,New,2025,7,July,3
ORD08077,2025-12-14,CUST4322,44,Male,Haryana,Hair Oil,Hair Care,3,499,1497,UPI,Flipkart,Repeat,2025,12,December,4
ORD08078,2024-11-23,CUST7710,45,Male,Maharashtra,Hair Oil,Hair Care,5,499,2495,UPI,Flipkart,New,2024,11,November,4
ORD08079,2025-07-24,CUST1808,19,Female,Bihar,Hair Serum,Hair Care,2,699,1398,COD,Flipkart,Repeat,2025,7,July,3
ORD08080,2024-01-22,CUST6142,18,Male,Punjab,Hair Capsules,Hair Care,2,899,1798,Credit Card,Amazon,New,2024,1,January,1
ORD08081,2025-12-22,CUST8406,18,Female,Uttar Pradesh,Hair Serum,Hair Care,4,699,2796,Credit Card,Website,New,2025,12,December,4
ORD08082,2024-07-31,CUST5507,48,Male,Gujarat,Immunity Booster,Immunity,2,649,1298,UPI,Amazon,Repeat,2024,7,July,3
ORD08083,2025-03-18,CUST2358,31,Female,West Bengal,Weight Control Capsules,Weight Management,2,1199,2398,COD,Website,New,2025,3,March,1
ORD08084,2024-01-23,CUST1143,28,Female,Delhi,Detox Tea,Detox,3,599,1797,COD,Amazon,Repeat,2024,1,January,1
ORD08085,2024-08-28,CUST2970,58,Male,Rajasthan,Immunity Booster,Immunity,1,649,649,Credit Card,Amazon,Repeat,2024,8,August,3
ORD08086,2025-07-16,CUST6878,31,Female,Uttar Pradesh,Immunity Booster,Immunity,3,649,1947,COD,Flipkart,New,2025,7,July,3
ORD08087,2025-12-30,CUST7770,53,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Amazon,New,2025,12,December,4
ORD08088,2025-06-10,CUST1638,21,Female,Haryana,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Amazon,Repeat,2025,6,June,2
ORD08089,2025-10-15,CUST9200,45,Female,Bihar,Immunity Booster,Immunity,4,649,2596,Debit Card,Amazon,Repeat,2025,10,October,4
ORD08090,2024-08-31,CUST8716,57,Male,Rajasthan,Hair Oil,Hair Care,3,499,1497,Credit Card,Website,New,2024,8,August,3
ORD08091,2024-05-14,CUST6498,51,Male,Karnataka,Hair Serum,Hair Care,1,699,699,Debit Card,Website,Repeat,2024,5,May,2
ORD08092,2025-09-14,CUST1078,45,Female,Delhi,Hair Oil,Hair Care,3,499,1497,Debit Card,Flipkart,Repeat,2025,9,September,3
ORD08093,2024-04-08,CUST1596,20,Male,Punjab,Hair Serum,Hair Care,5,699,3495,COD,Amazon,Repeat,2024,4,April,2
ORD08094,2025-10-16,CUST2974,25,Female,West Bengal,Hair Oil,Hair Care,5,499,2495,Debit Card,Website,Repeat,2025,10,October,4
ORD08095,2024-07-21,CUST4742,51,Male,Rajasthan,Immunity Booster,Immunity,1,649,649,UPI,Flipkart,Repeat,2024,7,July,3
ORD08096,2024-11-14,CUST8892,50,Male,West Bengal,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Website,New,2024,11,November,4
ORD08097,2024-12-13,CUST9882,44,Male,West Bengal,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Flipkart,New,2024,12,December,4
ORD08098,2024-01-31,CUST5877,51,Female,Gujarat,Weight Control Capsules,Weight Management,4,1199,4796,Debit Card,Website,New,2024,1,January,1
ORD08099,2024-01-18,CUST7373,27,Female,Maharashtra,Immunity Booster,Immunity,1,649,649,UPI,Website,New,2024,1,January,1
ORD08100,2025-01-22,CUST9846,19,Female,Gujarat,Immunity Booster,Immunity,4,649,2596,Debit Card,Flipkart,Repeat,2025,1,January,1
ORD08101,2025-02-21,CUST6772,57,Female,Karnataka,Hair Serum,Hair Care,1,699,699,Credit Card,Flipkart,Repeat,2025,2,February,1
ORD08102,2024-04-20,CUST7323,34,Female,Rajasthan,Hair Serum,Hair Care,3,699,2097,UPI,Flipkart,Repeat,2024,4,April,2
ORD08103,2025-11-13,CUST2629,52,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,4,799,3196,UPI,Flipkart,Repeat,2025,11,November,4
ORD08104,2024-11-12,CUST3451,38,Female,Rajasthan,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Amazon,Repeat,2024,11,November,4
ORD08105,2024-01-22,CUST4289,58,Male,Haryana,Hair Oil,Hair Care,3,499,1497,Debit Card,Website,New,2024,1,January,1
ORD08106,2024-10-14,CUST4569,57,Female,Haryana,Hair Oil,Hair Care,1,499,499,COD,Flipkart,New,2024,10,October,4
ORD08107,2024-08-16,CUST8761,47,Male,West Bengal,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Amazon,Repeat,2024,8,August,3
ORD08108,2024-05-16,CUST1483,54,Male,Bihar,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Amazon,New,2024,5,May,2
ORD08109,2024-02-22,CUST1808,21,Female,Karnataka,Hair Capsules,Hair Care,3,899,2697,Debit Card,Website,New,2024,2,February,1
ORD08110,2024-04-24,CUST2138,24,Female,Haryana,Hair Serum,Hair Care,5,699,3495,Debit Card,Flipkart,Repeat,2024,4,April,2
ORD08111,2025-10-26,CUST2405,47,Male,Bihar,Hair Capsules,Hair Care,1,899,899,Debit Card,Flipkart,New,2025,10,October,4
ORD08112,2025-12-25,CUST4344,40,Male,Rajasthan,Weight Control Capsules,Weight Management,3,1199,3597,COD,Website,Repeat,2025,12,December,4
ORD08113,2024-08-27,CUST6269,46,Male,Delhi,Hair Serum,Hair Care,1,699,699,Credit Card,Website,Repeat,2024,8,August,3
ORD08114,2024-09-25,CUST6039,41,Female,Uttar Pradesh,Immunity Booster,Immunity,1,649,649,Debit Card,Website,Repeat,2024,9,September,3
ORD08115,2025-07-08,CUST1851,57,Male,Karnataka,Detox Tea,Detox,3,599,1797,Credit Card,Amazon,New,2025,7,July,3
ORD08116,2024-01-29,CUST2550,54,Male,Rajasthan,Detox Tea,Detox,1,599,599,UPI,Website,New,2024,1,January,1
ORD08117,2025-07-18,CUST4995,26,Male,Karnataka,Detox Tea,Detox,2,599,1198,Debit Card,Website,New,2025,7,July,3
ORD08118,2024-09-01,CUST6113,25,Female,Punjab,Hair Serum,Hair Care,2,699,1398,UPI,Website,Repeat,2024,9,September,3
ORD08119,2025-02-18,CUST9163,19,Female,Bihar,Detox Tea,Detox,1,599,599,Credit Card,Amazon,Repeat,2025,2,February,1
ORD08120,2025-12-27,CUST2316,33,Male,West Bengal,Hair Serum,Hair Care,4,699,2796,Debit Card,Amazon,New,2025,12,December,4
ORD08121,2024-08-22,CUST1426,43,Female,Gujarat,Immunity Booster,Immunity,5,649,3245,COD,Website,New,2024,8,August,3
ORD08122,2025-11-24,CUST3763,54,Female,Karnataka,Detox Tea,Detox,5,599,2995,Credit Card,Flipkart,Repeat,2025,11,November,4
ORD08123,2024-02-02,CUST8133,39,Male,Maharashtra,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Website,New,2024,2,February,1
ORD08124,2024-11-17,CUST2522,36,Female,Bihar,Detox Tea,Detox,2,599,1198,COD,Website,New,2024,11,November,4
ORD08125,2024-07-26,CUST9099,19,Female,West Bengal,Skin Glow Tablets,Beauty,3,799,2397,COD,Amazon,Repeat,2024,7,July,3
ORD08126,2025-05-30,CUST9151,18,Male,Karnataka,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Website,New,2025,5,May,2
ORD08127,2025-05-13,CUST1168,31,Female,Uttar Pradesh,Immunity Booster,Immunity,4,649,2596,Credit Card,Flipkart,Repeat,2025,5,May,2
