Order_ID,Order_Date,Customer_ID,Age,Gender,State,Product_Name,Category,Quantity,Unit_Price,Revenue,Payment_Method,Channel,Customer_Type
ORD08845,2024-10-09,CUST4667,36,Male,Bihar,Detox Tea,Detox,4,599,2396,Debit Card,Website,Repeat
ORD08846,2024-07-08,CUST2524,39,Female,Gujarat,Detox Tea,Detox,5,599,2995,Credit Card,Website,New
ORD08847,2024-11-03,CUST2352,29,Male,Haryana,Detox Tea,Detox,5,599,2995,UPI,Flipkart,New
ORD08848,2025-12-24,CUST4363,46,Male,Haryana,Hair Capsules,Hair Care,1,899,899,COD,Website,New
ORD08849,2024-11-26,CUST1348,37,Male,Rajasthan,Detox Tea,Detox,1,599,599,Debit Card,Website,New
ORD08850,2024-12-02,CUST4257,44,Female,Maharashtra,Hair Serum,Hair Care,2,699,1398,Credit Card,Website,Repeat
ORD08851,2025-07-24,CUST1986,31,Male,Rajasthan,Hair Capsules,Hair Care,2,899,1798,Credit Card,Flipkart,Repeat
ORD08852,2024-10-31,CUST2755,41,Male,Haryana,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Amazon,Repeat
ORD08853,2024-07-15,CUST6996,39,Female,Gujarat,Hair Oil,Hair Care,2,499,998,UPI,Website,Repeat
ORD08854,2025-07-21,CUST9123,37,Female,Karnataka,Immunity Booster,Immunity,3,649,1947,Credit Card,Flipkart,Repeat
ORD08855,2025-03-03,CUST3430,40,Female,West Bengal,Detox Tea,Detox,5,599,2995,COD,Amazon,Repeat
ORD08856,2024-02-02,CUST1831,29,Female,Haryana,Immunity Booster,Immunity,1,649,649,UPI,Amazon,Repeat
ORD08857,2025-03-28,CUST8447,52,Female,Karnataka,Detox Tea,Detox,3,599,1797,Credit Card,Website,New
ORD08858,2025-05-13,CUST7992,34,Female,West Bengal,Immunity Booster,Immunity,3,649,1947,Credit Card,Flipkart,New
ORD08859,2025-04-10,CUST6275,33,Female,Delhi,Hair Oil,Hair Care,4,499,1996,COD,Flipkart,Repeat
ORD08860,2024-07-23,CUST4329,54,Male,West Bengal,Hair Oil,Hair Care,2,499,998,Credit Card,Flipkart,Repeat
ORD08861,2024-05-01,CUST6031,19,Male,West Bengal,Hair Oil,Hair Care,5,499,2495,Debit Card,Website,New
ORD08862,2025-05-18,CUST5844,47,Male,Bihar,Hair Oil,Hair Care,5,499,2495,Credit Card,Website,New
ORD08863,2024-11-28,CUST2363,49,Male,Punjab,Hair Capsules,Hair Care,4,899,3596,Debit Card,Amazon,Repeat
ORD08864,2024-01-17,CUST3796,48,Male,Rajasthan,Detox Tea,Detox,1,599,599,Debit Card,Amazon,Repeat
ORD08865,2025-03-31,CUST4296,43,Female,Delhi,Skin Glow Tablets,Beauty,1,799,799,UPI,Flipkart,New
ORD08866,2025-04-04,CUST6633,38,Male,Haryana,Skin Glow Tablets,Beauty,2,799,1598,UPI,Flipkart,New
ORD08867,2024-02-13,CUST3307,56,Female,Delhi,Hair Oil,Hair Care,2,499,998,UPI,Amazon,Repeat
ORD08868,2024-01-10,CUST1803,21,Male,Delhi,Hair Serum,Hair Care,4,699,2796,UPI,Website,Repeat
ORD08869,2025-10-10,CUST4638,37,Female,Rajasthan,Skin Glow Tablets,Beauty,5,799,3995,UPI,Website,New
ORD08870,2024-05-03,CUST7381,50,Male,Bihar,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Website,Repeat
ORD08871,2025-02-06,CUST5152,25,Female,Maharashtra,Detox Tea,Detox,2,599,1198,UPI,Flipkart,New
ORD08872,2024-08-24,CUST5428,53,Male,Punjab,Immunity Booster,Immunity,5,649,3245,Credit Card,Amazon,Repeat
ORD08873,2024-08-17,CUST4784,59,Male,Maharashtra,Hair Serum,Hair Care,5,699,3495,Debit Card,Flipkart,Repeat
ORD08874,2025-12-19,CUST9602,52,Male,West Bengal,Hair Capsules,Hair Care,2,899,1798,COD,Website,Repeat
ORD08875,2024-12-04,CUST2875,40,Male,Bihar,Hair Oil,Hair Care,2,499,998,UPI,Flipkart,New
ORD08876,2024-04-08,CUST4342,35,Male,Maharashtra,Skin Glow Tablets,Beauty,5,799,3995,UPI,Website,Repeat
ORD08877,2024-11-02,CUST4538,33,Female,Rajasthan,Hair Capsules,Hair Care,2,899,1798,UPI,Flipkart,New
ORD08878,2025-07-29,CUST8558,26,Female,Rajasthan,Hair Capsules,Hair Care,2,899,1798,Debit Card,Website,New
ORD08879,2024-06-27,CUST4847,24,Male,Bihar,Hair Capsules,Hair Care,4,899,3596,COD,Website,New
ORD08880,2024-01-23,CUST5792,24,Male,Punjab,Detox Tea,Detox,5,599,2995,Debit Card,Amazon,New
ORD08881,2024-05-05,CUST5924,26,Male,West Bengal,Hair Oil,Hair Care,4,499,1996,Debit Card,Flipkart,New
ORD08882,2024-12-22,CUST8532,43,Female,Delhi,Weight Control Capsules,Weight Management,4,1199,4796,COD,Flipkart,Repeat
ORD08883,2025-08-27,CUST7238,57,Male,Rajasthan,Immunity Booster,Immunity,3,649,1947,Credit Card,Website,New
ORD08884,2025-11-17,CUST2991,46,Female,Bihar,Skin Glow Tablets,Beauty,1,799,799,UPI,Website,New
ORD08885,2025-01-06,CUST4964,58,Male,West Bengal,Immunity Booster,Immunity,4,649,2596,UPI,Amazon,Repeat
ORD08886,2024-09-21,CUST7436,26,Male,Gujarat,Hair Oil,Hair Care,4,499,1996,Credit Card,Flipkart,Repeat
ORD08887,2024-01-07,CUST7532,34,Male,Bihar,Detox Tea,Detox,5,599,2995,COD,Flipkart,Repeat
ORD08888,2025-03-19,CUST4520,25,Male,Punjab,Hair Oil,Hair Care,5,499,2495,Debit Card,Flipkart,Repeat
ORD08889,2024-04-13,CUST6360,21,Female,Maharashtra,Detox Tea,Detox,5,599,2995,Credit Card,Amazon,Repeat
ORD08890,2024-10-12,CUST6997,52,Male,Haryana,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Flipkart,New
ORD08891,2025-01-09,CUST1252,32,Male,Punjab,Skin Glow Tablets,Beauty,1,799,799,COD,Flipkart,Repeat
ORD08892,2025-04-10,CUST5667,21,Female,Gujarat,Hair Oil,Hair Care,2,499,998,Debit Card,Flipkart,Repeat
ORD08893,2025-02-18,CUST8344,48,Female,Uttar Pradesh,Weight Control Capsules,Weight Management,4,1199,4796,COD,Flipkart,New
ORD08894,2025-06-15,CUST3410,29,Male,Haryana,Immunity Booster,Immunity,5,649,3245,Debit Card,Website,New
ORD08895,2024-06-07,CUST2461,51,Female,Punjab,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Flipkart,New
ORD08896,2024-02-03,CUST1061,32,Female,Bihar,Weight Control Capsules,Weight Management,2,1199,2398,Debit Card,Website,New
ORD08897,2024-01-23,CUST4960,44,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,3,1199,3597,COD,Amazon,Repeat
ORD08898,2024-09-07,CUST9654,23,Male,Gujarat,Weight Control Capsules,Weight Management,3,1199,3597,COD,Website,Repeat
ORD08899,2024-01-14,CUST9721,32,Male,Maharashtra,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Flipkart,Repeat
ORD08900,2024-11-08,CUST3293,22,Male,Maharashtra,Weight Control Capsules,Weight Management,2,1199,2398,COD,Website,Repeat
ORD08901,2025-02-20,CUST2809,44,Female,Punjab,Immunity Booster,Immunity,2,649,1298,UPI,Amazon,New
ORD08902,2025-10-25,CUST7458,35,Female,Bihar,Immunity Booster,Immunity,3,649,1947,COD,Flipkart,Repeat
ORD08903,2025-09-27,CUST7259,36,Female,Bihar,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Website,New
ORD08904,2024-03-01,CUST7047,58,Male,Punjab,Hair Serum,Hair Care,4,699,2796,Credit Card,Website,New
ORD08905,2025-08-22,CUST6599,45,Female,Delhi,Hair Oil,Hair Care,4,499,1996,COD,Flipkart,Repeat
ORD08906,2024-02-27,CUST6323,42,Female,Rajasthan,Hair Oil,Hair Care,3,499,1497,UPI,Flipkart,New
ORD08907,2025-11-11,CUST1571,28,Female,Haryana,Immunity Booster,Immunity,4,649,2596,Debit Card,Flipkart,Repeat
ORD08908,2025-10-05,CUST5295,31,Male,West Bengal,Immunity Booster,Immunity,2,649,1298,Debit Card,Website,New
ORD08909,2025-08-16,CUST6140,22,Male,Haryana,Hair Oil,Hair Care,2,499,998,COD,Flipkart,New
ORD08910,2024-07-09,CUST9274,43,Female,Delhi,Hair Serum,Hair Care,5,699,3495,COD,Website,Repeat
ORD08911,2025-09-29,CUST9833,25,Male,Bihar,Skin Glow Tablets,Beauty,2,799,1598,COD,Flipkart,New
ORD08912,2025-06-01,CUST9928,30,Male,Punjab,Hair Serum,Hair Care,1,699,699,Debit Card,Amazon,Repeat
ORD08913,2025-11-22,CUST3110,57,Female,Bihar,Hair Oil,Hair Care,1,499,499,COD,Flipkart,Repeat
ORD08914,2024-10-07,CUST9399,58,Male,Uttar Pradesh,Hair Oil,Hair Care,3,499,1497,COD,Amazon,Repeat
ORD08915,2024-03-01,CUST3689,20,Male,Gujarat,Immunity Booster,Immunity,5,649,3245,Credit Card,Amazon,New
ORD08916,2024-12-18,CUST9699,26,Male,Punjab,Hair Oil,Hair Care,1,499,499,COD,Amazon,New
ORD08917,2025-12-24,CUST9260,45,Female,Gujarat,Immunity Booster,Immunity,3,649,1947,Credit Card,Flipkart,Repeat
ORD08918,2025-10-31,CUST2234,41,Male,Rajasthan,Hair Serum,Hair Care,2,699,1398,Debit Card,Website,New
ORD08919,2025-04-23,CUST9011,53,Female,Delhi,Weight Control Capsules,Weight Management,4,1199,4796,Debit Card,Flipkart,New
ORD08920,2024-04-07,CUST6024,36,Male,Bihar,Hair Serum,Hair Care,4,699,2796,Credit Card,Flipkart,New
ORD08921,2024-12-27,CUST8593,58,Female,Maharashtra,Immunity Booster,Immunity,1,649,649,UPI,Flipkart,Repeat
ORD08922,2025-05-25,CUST1849,30,Male,Karnataka,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Flipkart,Repeat
ORD08923,2024-12-23,CUST5074,44,Male,Rajasthan,Immunity Booster,Immunity,2,649,1298,COD,Amazon,Repeat
ORD08924,2024-10-02,CUST9412,32,Male,Karnataka,Hair Serum,Hair Care,5,699,3495,Credit Card,Amazon,Repeat
ORD08925,2024-12-12,CUST4984,20,Female,Bihar,Skin Glow Tablets,Beauty,5,799,3995,UPI,Website,New
ORD08926,2024-03-21,CUST6815,39,Male,Punjab,Hair Oil,Hair Care,2,499,998,Debit Card,Flipkart,New
ORD08927,2025-12-11,CUST5333,43,Male,Maharashtra,Skin Glow Tablets,Beauty,1,799,799,COD,Website,New
ORD08928,2024-02-24,CUST6491,48,Male,Rajasthan,Hair Oil,Hair Care,1,499,499,COD,Flipkart,Repeat
ORD08929,2024-04-02,CUST7622,22,Male,Gujarat,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Flipkart,Repeat
ORD08930,2025-11-01,CUST9854,49,Female,Uttar Pradesh,Detox Tea,Detox,5,599,2995,UPI,Flipkart,Repeat
ORD08931,2025-02-13,CUST6621,56,Female,Karnataka,Hair Capsules,Hair Care,1,899,899,UPI,Website,Repeat
ORD08932,2024-11-03,CUST3593,29,Female,Uttar Pradesh,Detox Tea,Detox,2,599,1198,UPI,Flipkart,New
ORD08933,2025-03-30,CUST1377,31,Female,Delhi,Hair Oil,Hair Care,1,499,499,Credit Card,Flipkart,New
ORD08934,2025-05-27,CUST8341,51,Female,West Bengal,Immunity Booster,Immunity,4,649,2596,Debit Card,Amazon,New
ORD08935,2025-11-08,CUST8132,36,Female,Bihar,Weight Control Capsules,Weight Management,2,1199,2398,COD,Amazon,Repeat
ORD08936,2024-03-01,CUST6878,23,Female,West Bengal,Detox Tea,Detox,2,599,1198,UPI,Amazon,Repeat
ORD08937,2024-06-09,CUST9803,52,Male,Delhi,Skin Glow Tablets,Beauty,4,799,3196,COD,Amazon,New
ORD08938,2025-04-09,CUST3709,49,Male,Delhi,Skin Glow Tablets,Beauty,1,799,799,COD,Website,New
ORD08939,2025-10-02,CUST2439,26,Female,Delhi,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Website,New
ORD08940,2025-08-10,CUST7791,48,Male,Maharashtra,Detox Tea,Detox,3,599,1797,Credit Card,Amazon,New
ORD08941,2024-08-15,CUST8444,47,Male,Maharashtra,Hair Oil,Hair Care,1,499,499,UPI,Flipkart,Repeat
ORD08942,2025-10-28,CUST7962,45,Female,Rajasthan,Hair Serum,Hair Care,5,699,3495,Credit Card,Flipkart,New
ORD08943,2025-09-25,CUST4259,29,Male,Haryana,Weight Control Capsules,Weight Management,2,1199,2398,COD,Website,Repeat
ORD08944,2025-01-27,CUST2667,50,Male,Haryana,Weight Control Capsules,Weight Management,1,1199,1199,COD,Website,Repeat
ORD08945,2024-07-03,CUST3470,45,Female,Punjab,Immunity Booster,Immunity,1,649,649,UPI,Amazon,New
ORD08946,2024-06-21,CUST7592,49,Male,Maharashtra,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Flipkart,Repeat
ORD08947,2025-07-13,CUST9011,57,Male,Uttar Pradesh,Hair Serum,Hair Care,3,699,2097,COD,Website,Repeat
ORD08948,2025-09-21,CUST6814,45,Male,Uttar Pradesh,Detox Tea,Detox,1,599,599,COD,Flipkart,Repeat
ORD08949,2024-07-30,CUST6008,49,Female,Haryana,Immunity Booster,Immunity,2,649,1298,Credit Card,Flipkart,Repeat
ORD08950,2024-11-27,CUST9358,20,Female,Bihar,Detox Tea,Detox,4,599,2396,COD,Flipkart,New
ORD08951,2025-07-22,CUST9903,59,Female,Punjab,Immunity Booster,Immunity,3,649,1947,Debit Card,Website,Repeat
ORD08952,2025-06-02,CUST3459,23,Female,Rajasthan,Hair Capsules,Hair Care,3,899,2697,Credit Card,Amazon,Repeat
ORD08953,2024-01-12,CUST5267,32,Female,Gujarat,Hair Capsules,Hair Care,4,899,3596,Debit Card,Website,Repeat
ORD08954,2025-12-27,CUST6666,35,Male,Gujarat,Skin Glow Tablets,Beauty,1,799,799,UPI,Website,New
ORD08955,2024-03-03,CUST1079,46,Male,Uttar Pradesh,Hair Serum,Hair Care,5,699,3495,Credit Card,Flipkart,Repeat
ORD08956,2024-08-28,CUST4401,54,Male,Uttar Pradesh,Hair Serum,Hair Care,1,699,699,Debit Card,Flipkart,Repeat
ORD08957,2024-02-10,CUST1260,23,Male,West Bengal,Hair Serum,Hair Care,3,699,2097,Debit Card,Website,Repeat
ORD08958,2024-06-25,CUST2751,57,Male,Uttar Pradesh,Hair Serum,Hair Care,2,699,1398,UPI,Amazon,Repeat
ORD08959,2025-04-11,CUST9660,36,Male,Rajasthan,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Flipkart,Repeat
ORD08960,2024-05-26,CUST6208,32,Female,Delhi,Hair Capsules,Hair Care,2,899,1798,Debit Card,Flipkart,New
ORD08961,2024-06-30,CUST3907,51,Male,Haryana,Detox Tea,Detox,3,599,1797,Credit Card,Flipkart,New
ORD08962,2025-02-08,CUST7800,51,Female,Haryana,Detox Tea,Detox,5,599,2995,UPI,Amazon,Repeat
ORD08963,2024-03-19,CUST8513,29,Female,Bihar,Immunity Booster,Immunity,3,649,1947,COD,Website,Repeat
ORD08964,2025-08-23,CUST8174,51,Male,Gujarat,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Website,Repeat
ORD08965,2024-11-30,CUST3363,29,Female,Rajasthan,Hair Oil,Hair Care,3,499,1497,Debit Card,Flipkart,New
ORD08966,2025-05-19,CUST8544,39,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,3,799,2397,UPI,Website,Repeat
ORD08967,2025-12-20,CUST6953,40,Male,West Bengal,Weight Control Capsules,Weight Management,2,1199,2398,Debit Card,Website,Repeat
ORD08968,2025-12-16,CUST5778,43,Female,Gujarat,Hair Capsules,Hair Care,3,899,2697,UPI,Website,Repeat
ORD08969,2024-10-29,CUST3681,53,Female,Haryana,Hair Oil,Hair Care,2,499,998,Debit Card,Amazon,Repeat
ORD08970,2024-06-11,CUST6356,35,Female,Maharashtra,Hair Serum,Hair Care,2,699,1398,Debit Card,Flipkart,New
ORD08971,2024-05-08,CUST2293,49,Male,Haryana,Hair Capsules,Hair Care,4,899,3596,Credit Card,Flipkart,Repeat
ORD08972,2025-06-27,CUST5672,43,Male,Haryana,Hair Serum,Hair Care,1,699,699,Credit Card,Website,New
ORD08973,2025-10-25,CUST7326,42,Female,Karnataka,Detox Tea,Detox,4,599,2396,COD,Amazon,Repeat
ORD08974,2024-02-25,CUST3908,47,Male,Uttar Pradesh,Immunity Booster,Immunity,5,649,3245,Credit Card,Flipkart,New
ORD08975,2025-03-16,CUST7133,30,Female,West Bengal,Hair Serum,Hair Care,1,699,699,Credit Card,Website,New
ORD08976,2025-06-07,CUST2050,30,Female,Uttar Pradesh,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Amazon,New
ORD08977,2025-10-05,CUST6419,35,Female,West Bengal,Hair Serum,Hair Care,3,699,2097,Debit Card,Flipkart,Repeat
ORD08978,2024-07-07,CUST1846,42,Male,Maharashtra,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Amazon,Repeat
ORD08979,2024-07-09,CUST2780,33,Female,West Bengal,Immunity Booster,Immunity,1,649,649,Credit Card,Amazon,Repeat
ORD08980,2025-09-07,CUST1569,18,Female,Delhi,Immunity Booster,Immunity,4,649,2596,UPI,Website,Repeat
ORD08981,2024-07-29,CUST4048,27,Male,Haryana,Hair Serum,Hair Care,4,699,2796,Credit Card,Amazon,Repeat
ORD08982,2025-11-29,CUST2931,22,Female,Delhi,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Flipkart,Repeat
ORD08983,2025-02-28,CUST4620,31,Male,Haryana,Hair Serum,Hair Care,4,699,2796,Credit Card,Flipkart,New
ORD08984,2025-10-15,CUST7044,57,Female,Punjab,Hair Capsules,Hair Care,4,899,3596,Credit Card,Flipkart,Repeat
ORD08985,2025-08-21,CUST7219,24,Male,Haryana,Immunity Booster,Immunity,3,649,1947,Debit Card,Website,Repeat
ORD08986,2025-07-27,CUST7722,58,Male,Delhi,Immunity Booster,Immunity,3,649,1947,UPI,Flipkart,New
ORD08987,2024-05-06,CUST5992,49,Female,Punjab,Skin Glow Tablets,Beauty,4,799,3196,Credit Card,Website,Repeat
ORD08988,2024-07-22,CUST6491,45,Male,Haryana,Hair Oil,Hair Care,1,499,499,COD,Flipkart,New
ORD08989,2024-12-11,CUST9938,55,Male,Karnataka,Hair Capsules,Hair Care,3,899,2697,Credit Card,Amazon,Repeat
ORD08990,2024-07-28,CUST3207,46,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Amazon,New
ORD08991,2025-05-04,CUST5482,21,Female,Punjab,Weight Control Capsules,Weight Management,5,1199,5995,Debit Card,Amazon,Repeat
ORD08992,2025-03-12,CUST3842,28,Male,Gujarat,Hair Capsules,Hair Care,4,899,3596,COD,Flipkart,Repeat
ORD08993,2024-06-15,CUST4378,33,Male,Haryana,Hair Oil,Hair Care,1,499,499,UPI,Flipkart,Repeat
ORD08994,2025-02-01,CUST2921,43,Female,West Bengal,Weight Control Capsules,Weight Management,5,1199,5995,Credit Card,Amazon,New
ORD08995,2024-10-02,CUST5574,44,Male,Punjab,Hair Capsules,Hair Care,5,899,4495,Debit Card,Website,Repeat
ORD08996,2024-06-28,CUST7860,44,Female,Delhi,Hair Capsules,Hair Care,2,899,1798,Debit Card,Amazon,Repeat
ORD08997,2024-09-02,CUST8592,34,Female,Delhi,Hair Serum,Hair Care,2,699,1398,UPI,Website,New
ORD08998,2024-01-23,CUST2105,28,Male,Haryana,Hair Capsules,Hair Care,2,899,1798,Credit Card,Website,Repeat
ORD08999,2024-01-19,CUST2158,31,Male,West Bengal,Immunity Booster,Immunity,1,649,649,Credit Card,Amazon,New
ORD09000,2025-12-15,CUST4203,30,Male,Uttar Pradesh,Detox Tea,Detox,2,599,1198,Debit Card,Amazon,New
ORD09001,2025-09-08,CUST4230,58,Male,Gujarat,Skin Glow Tablets,Beauty,5,799,3995,UPI,Flipkart,New
ORD09002,2025-02-02,CUST3388,58,Female,Gujarat,Weight Control Capsules,Weight Management,4,1199,4796,COD,Website,Repeat
ORD09003,2025-04-27,CUST9993,45,Male,Bihar,Hair Oil,Hair Care,2,499,998,Credit Card,Flipkart,Repeat
ORD09004,2024-05-09,CUST7043,45,Male,West Bengal,Hair Capsules,Hair Care,4,899,3596,COD,Website,New
ORD09005,2024-11-19,CUST8001,56,Female,Maharashtra,Detox Tea,Detox,2,599,1198,UPI,Flipkart,New
ORD09006,2025-07-07,CUST8110,31,Male,Uttar Pradesh,Immunity Booster,Immunity,3,649,1947,Debit Card,Amazon,New
ORD09007,2024-04-19,CUST8345,27,Female,Bihar,Immunity Booster,Immunity,1,649,649,Credit Card,Flipkart,New
ORD09008,2024-10-15,CUST5375,59,Female,Delhi,Hair Serum,Hair Care,1,699,699,Credit Card,Website,Repeat
ORD09009,2024-05-17,CUST6312,37,Male,Bihar,Hair Oil,Hair Care,4,499,1996,Credit Card,Website,Repeat
ORD09010,2025-05-02,CUST1367,58,Male,Maharashtra,Skin Glow Tablets,Beauty,5,799,3995,COD,Amazon,Repeat
ORD09011,2024-08-25,CUST4673,34,Female,Rajasthan,Hair Serum,Hair Care,1,699,699,Debit Card,Website,New
ORD09012,2024-06-29,CUST7574,48,Female,Punjab,Detox Tea,Detox,1,599,599,COD,Website,Repeat
ORD09013,2025-10-23,CUST1455,42,Female,Uttar Pradesh,Hair Capsules,Hair Care,1,899,899,UPI,Website,Repeat
ORD09014,2024-06-26,CUST9506,46,Male,Gujarat,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Flipkart,New
ORD09015,2024-09-18,CUST7952,27,Female,Delhi,Hair Serum,Hair Care,3,699,2097,Debit Card,Amazon,Repeat
ORD09016,2024-11-29,CUST8847,34,Male,Gujarat,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Flipkart,Repeat
ORD09017,2025-01-17,CUST8018,25,Female,Karnataka,Weight Control Capsules,Weight Management,5,1199,5995,COD,Amazon,Repeat
ORD09018,2025-07-17,CUST7956,50,Female,Delhi,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Website,Repeat
ORD09019,2024-11-09,CUST4055,29,Female,Maharashtra,Hair Oil,Hair Care,5,499,2495,Credit Card,Amazon,Repeat
ORD09020,2025-03-07,CUST7487,59,Male,Delhi,Hair Serum,Hair Care,1,699,699,UPI,Flipkart,Repeat
ORD09021,2025-04-12,CUST6237,55,Male,Bihar,Hair Oil,Hair Care,4,499,1996,UPI,Amazon,New
ORD09022,2024-06-29,CUST6516,37,Male,West Bengal,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Amazon,Repeat
ORD09023,2024-06-07,CUST7495,58,Female,Rajasthan,Hair Capsules,Hair Care,2,899,1798,Credit Card,Website,Repeat
ORD09024,2024-12-04,CUST6402,39,Female,Karnataka,Hair Oil,Hair Care,5,499,2495,Debit Card,Amazon,Repeat
ORD09025,2024-08-27,CUST5336,27,Male,Punjab,Hair Oil,Hair Care,5,499,2495,Credit Card,Amazon,New
ORD09026,2024-12-02,CUST6027,57,Male,Bihar,Weight Control Capsules,Weight Management,5,1199,5995,Credit Card,Website,Repeat
ORD09027,2024-08-23,CUST1022,30,Female,Maharashtra,Detox Tea,Detox,1,599,599,Credit Card,Flipkart,Repeat
ORD09028,2025-05-01,CUST6426,33,Male,West Bengal,Detox Tea,Detox,1,599,599,COD,Amazon,New
ORD09029,2025-03-11,CUST7909,39,Female,Punjab,Hair Oil,Hair Care,4,499,1996,UPI,Flipkart,New
ORD09030,2024-01-24,CUST4353,53,Male,Rajasthan,Weight Control Capsules,Weight Management,2,1199,2398,COD,Amazon,Repeat
ORD09031,2024-12-03,CUST6612,36,Female,Gujarat,Hair Serum,Hair Care,1,699,699,Credit Card,Website,Repeat
ORD09032,2025-02-09,CUST3313,52,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,2,1199,2398,COD,Website,New
ORD09033,2024-01-12,CUST8026,26,Male,Karnataka,Hair Oil,Hair Care,1,499,499,Debit Card,Amazon,Repeat
ORD09034,2025-07-18,CUST5586,27,Male,Rajasthan,Skin Glow Tablets,Beauty,1,799,799,UPI,Amazon,New
ORD09035,2024-03-08,CUST3822,33,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,5,1199,5995,Debit Card,Amazon,New
ORD09036,2024-09-23,CUST5479,18,Male,Punjab,Weight Control Capsules,Weight Management,1,1199,1199,COD,Flipkart,Repeat
ORD09037,2024-05-06,CUST6293,35,Male,Rajasthan,Detox Tea,Detox,5,599,2995,COD,Flipkart,Repeat
ORD09038,2024-01-08,CUST5319,25,Male,Gujarat,Skin Glow Tablets,Beauty,4,799,3196,UPI,Flipkart,New
ORD09039,2024-12-02,CUST9874,43,Male,Karnataka,Weight Control Capsules,Weight Management,4,1199,4796,COD,Website,New
ORD09040,2025-12-21,CUST7348,55,Male,Gujarat,Skin Glow Tablets,Beauty,3,799,2397,UPI,Website,Repeat
ORD09041,2024-05-22,CUST6978,20,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,4,1199,4796,COD,Amazon,Repeat
ORD09042,2025-06-12,CUST5752,36,Male,Karnataka,Detox Tea,Detox,1,599,599,COD,Amazon,Repeat
ORD09043,2025-04-30,CUST4247,25,Female,Uttar Pradesh,Hair Serum,Hair Care,5,699,3495,Debit Card,Amazon,New
ORD09044,2025-02-27,CUST8775,34,Female,Delhi,Hair Serum,Hair Care,5,699,3495,Debit Card,Flipkart,New
ORD09045,2025-05-03,CUST7520,30,Male,Haryana,Skin Glow Tablets,Beauty,2,799,1598,COD,Amazon,Repeat
ORD09046,2024-05-13,CUST2250,51,Female,Uttar Pradesh,Skin Glow Tablets,Beauty,1,799,799,COD,Flipkart,Repeat
ORD09047,2024-03-22,CUST2783,33,Male,Punjab,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Flipkart,Repeat
ORD09048,2025-08-15,CUST5951,27,Female,Karnataka,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Flipkart,Repeat
ORD09049,2024-12-05,CUST8574,50,Female,Rajasthan,Weight Control Capsules,Weight Management,2,1199,2398,COD,Flipkart,New
ORD09050,2024-02-28,CUST9401,48,Female,Rajasthan,Hair Serum,Hair Care,1,699,699,Debit Card,Website,New
ORD09051,2025-12-05,CUST4211,55,Male,Rajasthan,Hair Capsules,Hair Care,4,899,3596,COD,Website,New
ORD09052,2025-08-13,CUST8006,59,Male,Bihar,Hair Capsules,Hair Care,2,899,1798,Debit Card,Website,Repeat
ORD09053,2025-09-04,CUST8889,27,Female,Punjab,Hair Oil,Hair Care,4,499,1996,UPI,Website,New
ORD09054,2025-06-27,CUST3543,30,Female,Bihar,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Amazon,New
ORD09055,2025-02-16,CUST7834,29,Male,Punjab,Detox Tea,Detox,4,599,2396,Credit Card,Amazon,Repeat
ORD09056,2025-04-30,CUST5652,27,Female,Maharashtra,Hair Capsules,Hair Care,1,899,899,Credit Card,Flipkart,Repeat
ORD09057,2024-08-24,CUST5257,58,Male,Punjab,Hair Serum,Hair Care,5,699,3495,UPI,Amazon,Repeat
ORD09058,2024-02-23,CUST9675,23,Male,Uttar Pradesh,Detox Tea,Detox,5,599,2995,Debit Card,Website,New
ORD09059,2025-05-13,CUST4090,18,Female,Maharashtra,Hair Capsules,Hair Care,1,899,899,COD,Amazon,New
ORD09060,2024-01-05,CUST6256,30,Female,Rajasthan,Weight Control Capsules,Weight Management,5,1199,5995,COD,Amazon,New
ORD09061,2025-10-31,CUST2800,38,Male,Punjab,Weight Control Capsules,Weight Management,2,1199,2398,COD,Amazon,New
